Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
27397,,JA,Garcia,"Department of Ecology and Evolutionary Biology, University of California, Los Angeles, CA, 90095-1438, USA.",USA,University of California
27398,,PF,Gugger,"Appalachian Laboratory, University of Maryland Center for Environmental Science, Frostburg, MD, 21532, USA.",USA,University of Maryland Center for Environmental Science
27399,,CL,Henriquez,"Department of Ecology and Evolutionary Biology, University of California, Los Angeles, CA, 90095-1438, USA.",USA,University of California
27400,,Y,Zhen,"Department of Ecology and Evolutionary Biology, University of California, Los Angeles, CA, 90095-1438, USA.",USA,University of California
27401,,KE,Lohmueller,"Department of Human Genetics, David Geffen School of Medicine, University of California, Los Angeles, CA, 90095, USA.",USA,University of California
27402,,M,Pellegrini,"Department of Molecular, Cell, and Developmental Biology, University of California, Los Angeles, CA, 90095-7239, USA.",USA,University of California
27403,,SL,Salzberg,"Departments of Biomedical Engineering, Computer Science, and Biostatistics, Johns Hopkins University, Baltimore, MD, 21218, USA.",USA,Johns Hopkins University
27404,,DB,Neale,"Whitebark Pine Ecosystem Foundation, Missoula, MT 59808, USA.",USA,Unparsed
27405,,AV,Zimin,"Department of Biomedical Engineering and Center for Computational Biology, Johns Hopkins University, Baltimore, MD 21218, USA.",USA,Johns Hopkins University
27406,,A,Meltzer,"Department of Biomedical Engineering and Center for Computational Biology, Johns Hopkins University, Baltimore, MD 21218, USA.",USA,Johns Hopkins University
27407,,A,Bhattarai,"Department of Ecology and Evolutionary Biology, University of Connecticut, Storrs, CT 06269, USA.",USA,University of Connecticut
27408,,M,Amee,"Department of Ecology and Evolutionary Biology, University of Connecticut, Storrs, CT 06269, USA.",USA,University of Connecticut
27409,,L,Figueroa Corona,"School of Forestry, Northern Arizona University, Flagstaff, AZ 86011, USA.",USA,Northern Arizona University
27410,,BJ,Allen,"University of California Cooperative Extension, Central Sierra, Jackson, CA 95642, USA.",USA,University of California Cooperative Extension
27411,,D,Puiu,"Department of Biomedical Engineering and Center for Computational Biology, Johns Hopkins University, Baltimore, MD 21218, USA.",USA,Johns Hopkins University
27412,,J,Wright,"USDA Forest Service, Pacific Southwest Research Station, Davis, CA 95618, USA.",USA,Unparsed
27413,,AR,De La Torre,"School of Forestry, Northern Arizona University, Flagstaff, AZ 86011, USA.",USA,Northern Arizona University
27414,,PE,McGuire,"Department of Plant Sciences, University of California, Davis, CA 95616, USA.",USA,University of California
27415,,W,Timp,"Department of Biomedical Engineering and Center for Computational Biology, Johns Hopkins University, Baltimore, MD 21218, USA.",USA,Johns Hopkins University
27416,,SL,Salzberg,"Departments of Computer Science and Biostatistics, Johns Hopkins University, Baltimore, MD 21218, USA.",USA,Johns Hopkins University
27417,,JL,Wegrzyn,"Institute for Systems Genomics, University of Connecticut, Storrs, CT 06269, USA.",USA,University of Connecticut
27418,,Z,Zhang,"College of Tropical Crops, Hainan University, Haikou 570228, China.",China,Hainan University
27419,,F,Zhang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research (Wuhan), Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27420,,Y,Deng,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27421,,L,Sun,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27422,,M,Mao,"College of Tropical Crops, Hainan University, Haikou 570228, China.",China,Hainan University
27423,,R,Chen,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27424,,Q,Qiang,"College of Tropical Crops, Hainan University, Haikou 570228, China.",China,Hainan University
27425,,J,Zhou,"College of Tropical Crops, Hainan University, Haikou 570228, China.",China,Hainan University
27426,,T,Long,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research (Wuhan), Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27427,,X,Zhao,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27428,,X,Liu,"College of Tropical Crops, Hainan University, Haikou 570228, China.",China,Hainan University
27429,,S,Wang,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27430,,J,Yang,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27431,,J,Luo,"Sanya Nanfan Research Institute of Hainan University, Hainan Yazhou Bay Seed Laboratory, Sanya 572025, China.",China,Sanya Nanfan Research Institute of Hainan University
27432,,S,Wang,"Yazhouwan National Laboratory, Sanya 572025, China.",China,Yazhouwan National Laboratory
27433,,S,Shen,"Yazhouwan National Laboratory, Sanya 572025, China.",China,Yazhouwan National Laboratory
27434,,C,Wang,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27435,,X,Wang,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27436,,C,Yang,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27437,,S,Zhou,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27438,,R,Zhang,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27439,,Q,Zhou,"National Key Laboratory of Crop Genetic Improvement and National Center of Plant Gene Research, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27440,,H,Yu,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27441,,H,Guo,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27442,,W,Zheng,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27443,,X,Liu,"Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China.",China,Hainan University
27444,,J,Xu,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27445,,X,Deng,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27446,,Q,Xu,"National Key Laboratory for Germplasm Innovation & Utilization of Horticultural Crops, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
27447,,J,Luo,"Yazhouwan National Laboratory, Sanya 572025, China.",China,Yazhouwan National Laboratory
27448,,JSP,Heslop-Harrison,"South China National Botanical Garden, Chinese Academy of Sciences, Guangzhou, 510650, China.",China,Chinese Academy of Sciences
27449,,T,Schwarzacher,"South China National Botanical Garden, Chinese Academy of Sciences, Guangzhou, 510650, China.",China,Chinese Academy of Sciences
27450,,Q,Liu,"Center of Conservation Biology, Core Botanical Garden, Chinese Academy of Sciences, Guangzhou, China.",China,Chinese Academy of Sciences
27451,,Q,Liu,"South China National Botanical Garden, Guangzhou, China. liuqing@scib.ac.cn.",China,Unparsed
27452,,G,Xiong,"University of Chinese Academy of Sciences, Beijing, China.",China,University of Chinese Academy of Sciences
27453,,Z,Wang,"School of Biology and Agriculture, Shaoguan University, Shaoguan, China.",China,Shaoguan University
27454,,Y,Wu,"College of Agriculture, South China Agricultural University, Guangzhou, China.",China,South China Agricultural University
27455,,T,Tu,"South China National Botanical Garden, Guangzhou, China.",China,Unparsed
27456,,T,Schwarzacher,"University of Leicester, Department of Genetics and Genome Biology, Institute for Environmental Futures, Leicester, UK.",UK,University of Leicester
27457,,JS,Heslop-Harrison,"University of Leicester, Department of Genetics and Genome Biology, Institute for Environmental Futures, Leicester, UK. phh4@le.ac.uk.",UK,University of Leicester
27458,,S,Proietti,"Department of Ecological and Biological Sciences, University of Tuscia, 01100 Viterbo, Italy.",Italy,University of Tuscia
27459,,L,Bertini,"Department of Ecological and Biological Sciences, University of Tuscia, 01100 Viterbo, Italy.",Italy,University of Tuscia
27460,,GS,Falconieri,"Department of Ecological and Biological Sciences, University of Tuscia, 01100 Viterbo, Italy.",Italy,University of Tuscia
27461,,I,Baccelli,"Institute for Sustainable Plant Protection, National Research Council of Italy, Sesto Fiorentino, 50019 Florence, Italy.",Italy,Institute for Sustainable Plant Protection
27462,,AM,Timperio,"Department of Ecological and Biological Sciences, University of Tuscia, 01100 Viterbo, Italy.",Italy,University of Tuscia
27463,,C,Caruso,"Department of Ecological and Biological Sciences, University of Tuscia, 01100 Viterbo, Italy.",Italy,University of Tuscia
27464,,X,Li,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27465,,Y,Zhang,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27466,,Y,Zhao,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27467,,Y,Zhou,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27468,,Q,Han,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27469,,Y,Yang,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27470,,L,Zhang,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27471,,L,Shi,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27472,,X,Jin,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27473,,R,Zhang,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27474,,H,Gao,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27475,,G,Xue,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27476,,D,Li,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China.",China,Harbin Medical University
27477,,ZR,Zhang,"Institute of Metabolic Disease, Heilongjiang Academy of Medical Science, Harbin, China; Departments of Cardiology and Clinical Pharmacy, Harbin Medical University Cancer Hospital, Heilongjiang Academy of Medical Science, Harbin, China; NHC Key Laboratory of Cell Transplantation, Harbin Medical University, Harbin, China.",China,Harbin Medical University Cancer Hospital
27478,,Y,Lu,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China; Research Unit of Noninfectious Chronic Diseases in Frigid Zone, Chinese Academy of Medical Sciences, 2019RU070, China.",China,Harbin Medical University
27479,,B,Yang,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China; Research Unit of Noninfectious Chronic Diseases in Frigid Zone, Chinese Academy of Medical Sciences, 2019RU070, China. Electronic address: yangbf@ems.hrbmu.edu.cn.",China,Harbin Medical University
27480,,Z,Pan,"Department of Pharmacology, Key Laboratory of Cardiovascular Research, Ministry of Education, College of Pharmacy, Harbin Medical University, Harbin 150086, China; Research Unit of Noninfectious Chronic Diseases in Frigid Zone, Chinese Academy of Medical Sciences, 2019RU070, China; NHC Key Laboratory of Cell Transplantation, Harbin Medical University, Harbin, China. Electronic address: panzw@ems.hrbmu.edu.cn.",China,Harbin Medical University
27481,,A,Eragam,"Department of Molecular Biology and Biotechnology, S.V. Agricultural College, Acharya NG Ranga Agricultural University (ANGRAU), Tirupati, 517502, India.",India,Acharya NG Ranga Agricultural University (ANGRAU)
27482,,A,Mohapatra,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27483,,V,Shukla,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27484,,RV,Kadumuri,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27485,,AP,George,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27486,,L,Putta,"Regional Agricultural Research Station (RARS), ANGRAU, Tirupati, India.",India,Unparsed
27487,,S,Akkareddy,"Regional Agricultural Research Station (RARS), ANGRAU, Tirupati, India.",India,Unparsed
27488,,S,Chavali,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27489,,LR,Vemireddy,"Department of Molecular Biology and Biotechnology, S.V. Agricultural College, Acharya NG Ranga Agricultural University (ANGRAU), Tirupati, 517502, India. vlnreddy@angrau.ac.in.",India,Acharya NG Ranga Agricultural University (ANGRAU)
27490,,E,Ramireddy,"Department of Biology, Indian Institute of Science Education and Research (IISER) Tirupati, Tirupati, 517507, Andhra Pradesh, India. eswar.ramireddy@iisertirupati.ac.in.",India,Indian Institute of Science Education and Research (IISER) Tirupati
27491,,IO,Averkina,"IKBM, Department of Chemistry, Bioscience and Environmental Engineering, University of Stavanger, 4036, Stavanger, Norway.",Norway,University of Stavanger
27492,,M,Harris,"Faculty of Veterinary Medicine, Norwegian University of Life Sciences, 1433, Ås, Norway.",Norway,Norwegian University of Life Sciences
27493,,EO,Asare,"IKBM, Department of Chemistry, Bioscience and Environmental Engineering, University of Stavanger, 4036, Stavanger, Norway.",Norway,University of Stavanger
27494,,B,Hourdin,"IKBM, Department of Chemistry, Bioscience and Environmental Engineering, University of Stavanger, 4036, Stavanger, Norway.",Norway,University of Stavanger
27495,,IA,Paponov,"Current address: Department of Food Science, 8200 Aarhus University, Aarhus, Denmark.",Denmark,8200 Aarhus University
27496,,C,Lillo,"IKBM, Department of Chemistry, Bioscience and Environmental Engineering, University of Stavanger, 4036, Stavanger, Norway. cathrine.lillo@uis.no.",Norway,University of Stavanger
27497,,I,Zabetakis,"Health Research Institute, University of Limerick, Limerick V94 T9PX, Ireland.",Ireland,University of Limerick
27498,,R,Lordan,"Institute for Translational Medicine and Therapeutics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104-5158, USA.",USA,University of Pennsylvania
27499,,C,Norton,"Department of Physical Education and Sport Sciences, University of Limerick, Limerick V94 T9PX, Ireland.",Ireland,University of Limerick
27500,,A,Tsoupras,"Health Research Institute, University of Limerick, Limerick V94 T9PX, Ireland.",Ireland,University of Limerick
27501,,L,Pei,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27502,,X,Huang,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27503,,Z,Liu,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27504,,X,Tian,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27505,,J,You,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27506,,J,Li,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27507,,DD,Fang,"Cotton Fiber Bioscience Research Unit, USDA-ARS, Southern Regional Research Center, New Orleans, LA, 70124, USA.",USA,Unparsed
27508,,K,Lindsey,"Department of Biosciences, Durham University, Durham, DH1 3LE, UK.",UK,Durham University
27509,,L,Zhu,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27510,,X,Zhang,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China.",China,Huazhong Agricultural University
27511,,M,Wang,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, 430070, Hubei, China. mjwang@mail.hzau.edu.cn.",China,Huazhong Agricultural University
27512,,M,Oxlad,"School of Psychology, The University of Adelaide, Adelaide, SA 5000, Australia.",Australia,The University of Adelaide
27513,,S,Whitburn,"School of Psychology, The University of Adelaide, Adelaide, SA 5000, Australia.",Australia,The University of Adelaide
27514,,JA,Grieger,"Robinson Research Institute, The University of Adelaide, Adelaide, SA 5005, Australia.",Australia,The University of Adelaide
27515,,X,Wu,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27516,,H,Feng,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27517,,D,Wu,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27518,,S,Yan,"Guangdong Academy of Agricultural Sciences, Guangzhou, 510640, China.",China,Guangdong Academy of Agricultural Sciences
27519,,P,Zhang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27520,,W,Wang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27521,,J,Zhang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27522,,J,Ye,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27523,,G,Dai,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27524,,Y,Fan,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27525,,W,Li,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27526,,B,Song,"School of Integrative Plant Sciences, Section of Plant Breeding and Genetics, Cornell University, Ithaca, NY, 14850, USA.",USA,Cornell University
27527,,Z,Geng,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27528,,W,Yang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27529,,G,Chen,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27530,,F,Qin,"State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
27531,,W,Terzaghi,"Department of Biology, Wilkes University, Wilkes-Barre, PA, 18766, USA.",USA,Wilkes University
27532,,M,Stitzer,"School of Integrative Plant Sciences, Section of Plant Breeding and Genetics, Cornell University, Ithaca, NY, 14850, USA.",USA,Cornell University
27533,,L,Li,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
27534,,L,Xiong,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27535,,J,Yan,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27536,,E,Buckler,"Agricultural Research Service, United States Department of Agriculture, Ithaca, NY, 14850, USA.",USA,Unparsed
27537,,W,Yang,"National Key Laboratory of Crop Genetic Improvement, National Center of Plant Gene Research, and Hubei Key Laboratory of Agricultural Bioinformatics, Huazhong Agricultural University, Wuhan, 430070, China. ywn@mail.hzau.edu.cn.",China,Huazhong Agricultural University
27538,,M,Dai,"Hubei Hongshan laboratory, Wuhan, 430070, China. mingqiudai@mail.hzau.edu.cn.",China,Hubei Hongshan laboratory
27539,,F,Zhang,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27540,,J,Wu,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27541,,N,Sade,"School of Plant Sciences and Food Security, The Institute for Cereal Crops Improvement, Tel-Aviv University, 69978, Tel Aviv, Israel.",Israel,Tel-Aviv University
27542,,S,Wu,"Department of Genetics, Stanford University School of Medicine, Stanford, CA, 94305, USA.",USA,Stanford University School of Medicine
27543,,A,Egbaria,"School of Plant Sciences and Food Security, The Institute for Cereal Crops Improvement, Tel-Aviv University, 69978, Tel Aviv, Israel.",Israel,Tel-Aviv University
27544,,AR,Fernie,"Max Planck Institute of Molecular Plant Physiology, 14476, Potsdam, Germany.",Germany,Max Planck Institute of Molecular Plant Physiology
27545,,J,Yan,"Hubei Hongshan laboratory, Wuhan, 430070, China.",China,Hubei Hongshan laboratory
27546,,F,Qin,"State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
27547,,W,Chen,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, 430070, China. chenwei0609@mail.hzau.edu.cn.",China,Huazhong Agricultural University
27548,,Y,Brotman,"Department of Life Sciences, Ben-Gurion University of the Negev, 8410501, Beersheba, Israel. Brotman@mpimp-golm.mpg.de.",Israel,Ben-Gurion University of the Negev
27549,,M,Dai,"Hubei Hongshan laboratory, Wuhan, 430070, China. mingqiudai@mail.hzau.edu.cn.",China,Hubei Hongshan laboratory
27550,,VG,Renganathan,"Department of Biotechnology, Centre of Innovation, Agricultural College & Research Institute, Tamil Nadu Agricultural University, Madurai, India.",India,Tamil Nadu Agricultural University
27551,,C,Vanniarajan,"Department of Plant Breeding and Genetics, Agricultural College & Research Institute, Tamil Nadu Agricultural University, Madurai, India.",India,Tamil Nadu Agricultural University
27552,,A,Karthikeyan,"Department of Biotechnology, Centre of Innovation, Agricultural College & Research Institute, Tamil Nadu Agricultural University, Madurai, India.",India,Tamil Nadu Agricultural University
27553,,J,Ramalingam,"Department of Biotechnology, Centre of Innovation, Agricultural College & Research Institute, Tamil Nadu Agricultural University, Madurai, India.",India,Tamil Nadu Agricultural University
27554,,J,Liu,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27555,,H,Hu,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27556,,H,Shen,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27557,,Q,Tian,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27558,,W,Ding,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27559,,X,Yang,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27560,,L,Wang,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27561,,Y,Yue,"Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
27562,,M,Vanneste,"Laboratory of Ion Channel Research (LICR), VIB-KU Leuven Center for Brain & Disease Research, Belgium & Department of Cellular and Molecular Medicine, KU Leuven, 3000 Leuven, Belgium.",Belgium,Laboratory of Ion Channel Research (LICR)
27563,,M,Mulier,"Laboratory of Ion Channel Research (LICR), VIB-KU Leuven Center for Brain & Disease Research, Belgium & Department of Cellular and Molecular Medicine, KU Leuven, 3000 Leuven, Belgium.",Belgium,Laboratory of Ion Channel Research (LICR)
27564,,AC,Nogueira Freitas,"Laboratory of Ion Channel Research (LICR), VIB-KU Leuven Center for Brain & Disease Research, Belgium & Department of Cellular and Molecular Medicine, KU Leuven, 3000 Leuven, Belgium.",Belgium,Laboratory of Ion Channel Research (LICR)
27565,,N,Van Ranst,"Laboratory of Ion Channel Research (LICR), VIB-KU Leuven Center for Brain & Disease Research, Belgium & Department of Cellular and Molecular Medicine, KU Leuven, 3000 Leuven, Belgium.",Belgium,Laboratory of Ion Channel Research (LICR)
27566,,A,Kerstens,"VIB Bio Imaging Core, VIB-KU Leuven Center for Brain & Disease Research, Belgium & Research Group Molecular Neurobiology, Department of Neuroscience, KU Leuven, 3000 Leuven, Belgium.",Belgium,Unparsed
27567,,T,Voets,"Laboratory of Ion Channel Research (LICR), VIB-KU Leuven Center for Brain & Disease Research, Belgium & Department of Cellular and Molecular Medicine, KU Leuven, 3000 Leuven, Belgium.",Belgium,Laboratory of Ion Channel Research (LICR)
27568,,W,Everaerts,"Laboratory of Organ Systems, Department of Development and Regeneration, KU Leuven, Belgium & Department of Urology, University Hospitals Leuven, 3000 Leuven, Belgium.",Belgium,University Hospitals Leuven
