Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
32183,,J,Shipley,"Sarcoma Molecular Pathology, Divisions of Molecular Pathology, The Institute of Cancer Research, London, UK.",UK,The Institute of Cancer Research
32184,,L,Miele,"Department of Genetics, Louisiana State University Health Sciences Center, New Orleans, LA, USA.",USA,Louisiana State University Health Sciences Center
32185,,J,Khan,"Oncogenomics Section, Genetics Branch, National Cancer Institute, NIH,, Bethesda, MD, USA.",USA,National Cancer Institute
32186,,PJ,Houghton,"Greehey Children's Cancer Research Institute (GCCRI), UT Health Science Center, San Antonio, TX, USA.",USA,Greehey Children's Cancer Research Institute (GCCRI)
32187,,F,Marampon,"Department of Radiological Oncological and Pathological Sciences, Sapienza University of Rome, Rome, Italy.",Italy,Sapienza University of Rome
32188,,BE,Gryder,"Department of Genetics and Genome Sciences, Case Western Reserve University, Cleveland, OH, USA.",USA,Case Western Reserve University
32189,,B,De Angelis,"Department of Hematology and Oncology, Cell and Gene Therapy, Bambino Gesù Children's Hospital, IRCCS, Roma, Italy.",Italy,Unparsed
32190,,F,Locatelli,"Department of Life Sciences and Public Health, Catholic University of the Sacred Heart, Rome, Italy.",Italy,Catholic University of the Sacred Heart
32191,,R,Rota,"Department of Hematology and Oncology, Cell and Gene Therapy, Bambino Gesù Children's Hospital, IRCCS, Roma, Italy. rossella.rota@opbg.net.",Italy,Unparsed
32192,,D,Khumsupan,"Institute of Biotechnology, College of Bioresources and Agriculture, National Taiwan University, Taipei City 106319, Taiwan.",Taiwan,National Taiwan University
32193,,SP,Lin,"School of Food Safety, Taipei Medical University, Taipei City 110, Taiwan.",Taiwan,Taipei Medical University
32194,,CW,Hsieh,"Department of Food Science and Biotechnology, National Chung Hsing University, Taichung City 402, Taiwan.",Taiwan,National Chung Hsing University
32195,,SP,Santoso,"Department of Chemical Engineering, Widya Mandala Catholic University, Surabaya 60114, Indonesia.",Indonesia,Widya Mandala Catholic University
32196,,YJ,Chou,"Institute of Food Science and Technology, College of Bioresources and Agriculture, National Taiwan University, Taipei City 106319, Taiwan.",Taiwan,National Taiwan University
32197,,KC,Hsieh,"Institute of Food Science and Technology, College of Bioresources and Agriculture, National Taiwan University, Taipei City 106319, Taiwan.",Taiwan,National Taiwan University
32198,,HW,Lin,"Department of Optometry, Asia University, Taichung City 41354, Taiwan.",Taiwan,Asia University
32199,,Y,Ting,"Institute of Food Science and Technology, College of Bioresources and Agriculture, National Taiwan University, Taipei City 106319, Taiwan.",Taiwan,National Taiwan University
32200,,KC,Cheng,"Department of Medical Research, China Medical University Hospital, Taichung City 404327, Taiwan.",Taiwan,China Medical University Hospital
32201,,Y,Fang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32202,,S,Liu,"State Key Laboratory of Plant Cell and Chromosome Engineering, Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing, China.",China,Institute of Genetics and Developmental Biology
32203,,Q,Dong,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32204,,K,Zhang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32205,,Z,Tian,"State Key Laboratory of Plant Cell and Chromosome Engineering, Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing, China.",China,Institute of Genetics and Developmental Biology
32206,,X,Li,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32207,,W,Li,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32208,,Z,Qi,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32209,,Y,Wang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32210,,X,Tian,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32211,,J,Song,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32212,,J,Wang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32213,,C,Yang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32214,,S,Jiang,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32215,,WX,Li,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32216,,H,Ning,"Key Laboratory of Soybean Biology, Ministry of Education/Key Laboratory of Soybean Biology and Breeding/Genetics, Ministry of Agriculture, Northeast Agricultural University, Harbin, China.",China,Northeast Agricultural University
32217,,S,Parent,"Department of Cellular and Molecular Medicine, Faculty of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32218,,R,Vaka,"University of Ottawa Heart Institute, Division of Cardiology, Department of Medicine, and.",and,University of Ottawa Heart Institute
32219,,Y,Risha,"University of Ottawa Heart Institute, Division of Cardiology, Department of Medicine, and.",and,University of Ottawa Heart Institute
32220,,C,Ngo,"University of Ottawa Heart Institute, Division of Cardiology, Department of Medicine, and.",and,University of Ottawa Heart Institute
32221,,P,Kanda,"Department of Cellular and Molecular Medicine, Faculty of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32222,,S,Nattel,"Institute of Pharmacology, West German Heart and Vascular Center, Faculty of Medicine, University of Duisburg-Essen, Essen, Germany.",Germany,University of Duisburg-Essen
32223,,S,Khan,"Ottawa Hospital Research Institute, Division of Regenerative Medicine, Department of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32224,,D,Courtman,"Ottawa Hospital Research Institute, Division of Regenerative Medicine, Department of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32225,,DJ,Stewart,"Ottawa Hospital Research Institute, Division of Regenerative Medicine, Department of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32226,,DR,Davis,"Department of Cellular and Molecular Medicine, Faculty of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Canada,University of Ottawa
32227,,C,Mancuso,"Laboratory of Intestinal Physiopathology, Faculty of Medicine and Health Sciences, Université de Sherbrooke, Sherbrooke, QC J1H 5H4, Canada.",Canada,Université de Sherbrooke
32228,,E,Tremblay,"Laboratory of Intestinal Physiopathology, Faculty of Medicine and Health Sciences, Université de Sherbrooke, Sherbrooke, QC J1H 5H4, Canada.",Canada,Université de Sherbrooke
32229,,E,Gnodi,"School of Medicine and Surgery, University of Milano-Bicocca, 20900 Monza, Italy.",Italy,University of Milano-Bicocca
32230,,S,Jean,"Department of Immunology and Cell Biology, Faculty of Medicine and Health Sciences, Université de Sherbrooke, Sherbrooke, QC J1H 5H4, Canada.",Canada,Université de Sherbrooke
32231,,JF,Beaulieu,"Laboratory of Intestinal Physiopathology, Faculty of Medicine and Health Sciences, Université de Sherbrooke, Sherbrooke, QC J1H 5H4, Canada.",Canada,Université de Sherbrooke
32232,,D,Barisani,"School of Medicine and Surgery, University of Milano-Bicocca, 20900 Monza, Italy.",Italy,University of Milano-Bicocca
32233,,K,Gaurav,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32234,,S,Arora,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32235,,P,Silva,"Programa Nacional de Cultivos de Secano, Instituto Nacional de Investigación Agropecuaria (INIA), Estación Experimental La Estanzuela, Colonia, Uruguay.",Uruguay,Instituto Nacional de Investigación Agropecuaria (INIA)
32236,,J,Sánchez-Martín,"Department of Plant and Microbial Biology, University of Zurich, Zurich, Switzerland.",Switzerland,University of Zurich
32237,,R,Horsnell,"The John Bingham Laboratory, NIAB, Cambridge, UK.",UK,The John Bingham Laboratory
32238,,L,Gao,"Department of Plant Pathology and Wheat Genetics Resource Center, Kansas State University, Manhattan, KS, USA.",USA,Kansas State University
32239,,GS,Brar,"Faculty of Land and Food Systems, The University of British Columbia, Vancouver, British Columbia, Canada.",Canada,The University of British Columbia
32240,,V,Widrig,"Department of Plant and Microbial Biology, University of Zurich, Zurich, Switzerland.",Switzerland,University of Zurich
32241,,W,John Raupp,"Department of Plant Pathology and Wheat Genetics Resource Center, Kansas State University, Manhattan, KS, USA.",USA,Kansas State University
32242,,N,Singh,"Bayer R&D Services LLC, Kansas City, MO, USA.",USA,Unparsed
32243,,S,Wu,"Department of Plant Pathology and Wheat Genetics Resource Center, Kansas State University, Manhattan, KS, USA.",USA,Kansas State University
32244,,SM,Kale,"Leibniz-Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Seeland, Germany.",Germany,Leibniz-Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
32245,,C,Chinoy,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32246,,P,Nicholson,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32247,,J,Quiroz-Chávez,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32248,,J,Simmonds,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32249,,S,Hayta,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32250,,MA,Smedley,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32251,,W,Harwood,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32252,,S,Pearce,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32253,,D,Gilbert,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32254,,N,Kangara,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32255,,C,Gardener,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32256,,M,Forner-Martínez,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32257,,J,Liu,"National Key Laboratory of Crop Genetics and Germplasm Enhancement, Cytogenetics Institute, Nanjing Agricultural University/JCIC-MCP, Nanjing, China.",China,Nanjing Agricultural University/JCIC-MCP
32258,,G,Yu,"Center for Desert Agriculture, Biological and Environmental Science and Engineering Division (BESE), King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia.",Saudi Arabia,King Abdullah University of Science and Technology (KAUST)
32259,,SA,Boden,"School of Agriculture, Food and Wine, University of Adelaide, Glen Osmond, South Australia, Australia.",Australia,University of Adelaide
32260,,A,Pascucci,"Department of Agricultural and Food Sciences, Alma Mater Studiorum, University of Bologna, Bologna, Italy.",Italy,University of Bologna
32261,,S,Ghosh,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32262,,AN,Hafeez,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32263,,T,O'Hara,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32264,,J,Waites,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32265,,J,Cheema,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32266,,B,Steuernagel,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32267,,M,Patpour,"Department of Agroecology, Global Rust Reference Center, Aarhus University, Slagelse, Denmark.",Denmark,Aarhus University
32268,,AF,Justesen,"Department of Agroecology, Global Rust Reference Center, Aarhus University, Slagelse, Denmark.",Denmark,Aarhus University
32269,,S,Liu,"Texas A&M AgriLife Research, Amarillo, TX, USA.",USA,Unparsed
32270,,JC,Rudd,"Texas A&M AgriLife Research, Amarillo, TX, USA.",USA,Unparsed
32271,,R,Avni,"Institute for Cereal Crops Improvement, School of Plant Sciences and Food Security, Tel Aviv University, Tel Aviv, Israel.",Israel,Tel Aviv University
32272,,A,Sharon,"Institute for Cereal Crops Improvement, School of Plant Sciences and Food Security, Tel Aviv University, Tel Aviv, Israel.",Israel,Tel Aviv University
32273,,B,Steiner,"Department of Agrobiotechnology (IFA-Tulln), Institute of Biotechnology in Plant Production, University of Natural Resources and Life Sciences, Vienna, Austria.",Austria,University of Natural Resources and Life Sciences
32274,,RP,Kirana,"Laboratory of Plant Breeding, Department of Agronomy, Faculty of Agriculture, Universitas Gadjah Mada, Yogyakarta, Indonesia.",Indonesia,Universitas Gadjah Mada
32275,,H,Buerstmayr,"Department of Agrobiotechnology (IFA-Tulln), Institute of Biotechnology in Plant Production, University of Natural Resources and Life Sciences, Vienna, Austria.",Austria,University of Natural Resources and Life Sciences
32276,,AA,Mehrabi,"Department of Agronomy and Plant Breeding, Ilam University, Ilam, Iran.",Iran,Ilam University
32277,,FY,Nasyrova,"Institute of Botany, Plant Physiology and Genetics, Tajik National Academy of Sciences, Dushanbe, Tajikistan.",Tajikistan,Institute of Botany
32278,,N,Chayut,"Germplasm Resources Unit, John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32279,,O,Matny,"Department of Plant Pathology, University of Minnesota, Saint Paul, MN, USA.",USA,University of Minnesota
32280,,BJ,Steffenson,"Department of Plant Pathology, University of Minnesota, Saint Paul, MN, USA.",USA,University of Minnesota
32281,,N,Sandhu,"School of Agricultural Biotechnology, Punjab Agricultural University, Ludhiana, India.",India,Punjab Agricultural University
32282,,P,Chhuneja,"School of Agricultural Biotechnology, Punjab Agricultural University, Ludhiana, India.",India,Punjab Agricultural University
32283,,E,Lagudah,"Commonwealth Scientific and Industrial Research Organization (CSIRO), Agriculture and Food, Canberra, Australian Capital Territory, Australia.",Australia,Unparsed
32284,,AF,Elkot,"Wheat Research Department, Field Crops Research Institute, Agricultural Research Center, Giza, Egypt.",Egypt,Field Crops Research Institute
32285,,S,Tyrrell,"Earlham Institute, Norwich Research Park, Norwich, UK.",UK,Earlham Institute
32286,,X,Bian,"Earlham Institute, Norwich Research Park, Norwich, UK.",UK,Earlham Institute
32287,,RP,Davey,"Earlham Institute, Norwich Research Park, Norwich, UK.",UK,Earlham Institute
32288,,M,Simonsen,"QIAGEN Aarhus A/S, Aarhus, Denmark.",Denmark,Unparsed
32289,,L,Schauser,"QIAGEN Aarhus A/S, Aarhus, Denmark.",Denmark,Unparsed
32290,,VK,Tiwari,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, MD, USA.",USA,University of Maryland
32291,,H,Randy Kutcher,"Crop Development Centre, Department of Plant Sciences, University of Saskatchewan, Saskatoon, Saskatchewan, Canada.",Canada,University of Saskatchewan
32292,,P,Hucl,"Crop Development Centre, Department of Plant Sciences, University of Saskatchewan, Saskatoon, Saskatchewan, Canada.",Canada,University of Saskatchewan
32293,,A,Li,"Institute of Crop Science, Chinese Academy of Agricultural Sciences, Beijing, China.",China,Institute of Crop Science
32294,,DC,Liu,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
32295,,L,Mao,"Institute of Crop Science, Chinese Academy of Agricultural Sciences, Beijing, China.",China,Institute of Crop Science
32296,,S,Xu,"USDA-ARS Cereal Crops Research Unit, Edward T. Schafer Agricultural Research Center, Fargo, ND, USA.",USA,Unparsed
32297,,G,Brown-Guedira,"USDA-ARS, Plant Science Research Unit, Raleigh, NC, USA.",USA,Unparsed
32298,,J,Faris,"USDA-ARS Cereal Crops Research Unit, Edward T. Schafer Agricultural Research Center, Fargo, ND, USA.",USA,Unparsed
32299,,J,Dvorak,"Department of Plant Sciences, University of California, Davis, CA, USA.",USA,University of California
32300,,MC,Luo,"Department of Plant Sciences, University of California, Davis, CA, USA.",USA,University of California
32301,,K,Krasileva,"Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.",USA,University of California
32302,,T,Lux,"Plant Genome and Systems Biology, Helmholtz Center Munich, Neuherberg, Germany.",Germany,Unparsed
32303,,S,Artmeier,"Plant Genome and Systems Biology, Helmholtz Center Munich, Neuherberg, Germany.",Germany,Unparsed
32304,,KFX,Mayer,"Faculty of Life Sciences, Technical University Munich, Weihenstephan, Germany.",Germany,Technical University Munich
32305,,C,Uauy,"John Innes Centre, Norwich Research Park, Norwich, UK.",UK,Unparsed
32306,,M,Mascher,"German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig, Leipzig, Germany.",Germany,Unparsed
32307,,AR,Bentley,"International Maize and Wheat Improvement Center (CIMMYT), Texcoco, Mexico. a.bentley@cgiar.org.",Mexico,Unparsed
32308,,B,Keller,"Department of Plant and Microbial Biology, University of Zurich, Zurich, Switzerland. bkeller@botinst.uzh.ch.",Switzerland,University of Zurich
32309,,J,Poland,"Center for Desert Agriculture, Biological and Environmental Science and Engineering Division (BESE), King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia. jpoland@ksu.edu.",Saudi Arabia,King Abdullah University of Science and Technology (KAUST)
32310,,BBH,Wulff,"Center for Desert Agriculture, Biological and Environmental Science and Engineering Division (BESE), King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia. brande.wulff@kaust.edu.sa.",Saudi Arabia,King Abdullah University of Science and Technology (KAUST)
32311,,J,Cao,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32312,,Z,Qin,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32313,,G,Cui,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32314,,Z,Chen,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32315,,X,Cheng,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32316,,H,Peng,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32317,,Y,Yao,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32318,,Z,Hu,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32319,,W,Guo,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32320,,Z,Ni,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32321,,Q,Sun,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China.",China,China Agricultural University
32322,,M,Xin,"Frontiers science center for molecular design breeding, Key Laboratory of Crop Heterosis Utilization (MOE), China Agricultural University, Beijing, 100193, China. mingmingxin@cau.edu.cn.",China,China Agricultural University
32323,,W,Chu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32324,,S,Chang,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32325,,J,Lin,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32326,,C,Zhang,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32327,,J,Li,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32328,,X,Liu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32329,,Z,Liu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32330,,D,Liu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32331,,Q,Yang,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32332,,D,Zhao,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32333,,X,Liu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32334,,W,Guo,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32335,,M,Xin,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32336,,Y,Yao,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32337,,H,Peng,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32338,,C,Xie,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32339,,Z,Ni,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32340,,Q,Sun,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32341,,Z,Hu,"Frontiers Science Center for Molecular Design Breeding/Key Laboratory of Crop Heterosis and Utilization (MOE)/Beijing Key Laboratory of Crop Genetic Improvement, China Agricultural University, Beijing, 100193, PR  China.",PR  China,China Agricultural University
32342,,K,Okada,"Tochigi Prefectural Agricultural Experiment Station, 1080 Kawaraya-cho, Utsunomiya, Tochigi 320-0002, Japan.",Japan,Unparsed
32343,,T,Tanaka,"Research Center for Advanced Analysis, National Agriculture and Food Research Organization (NARO), Kan-non-dai, Tsukuba, Ibaraki 305-8518, Japan.",Japan,Unparsed
32344,,S,Fukuoka,"Institute of Crop Science, National Agriculture and Food Research Organization (NARO), Kan-non-dai, Tsukuba, Ibaraki 305-8518, Japan.",Japan,Institute of Crop Science
32345,,Y,Oono,"Institute of Crop Science, National Agriculture and Food Research Organization (NARO), Kan-non-dai, Tsukuba, Ibaraki 305-8518, Japan.",Japan,Institute of Crop Science
32346,,K,Mishina,"Institute of Crop Science, National Agriculture and Food Research Organization (NARO), Kan-non-dai, Tsukuba, Ibaraki 305-8518, Japan.",Japan,Institute of Crop Science
32347,,T,Oikawa,"Institute of Crop Science, National Agriculture and Food Research Organization (NARO), Kan-non-dai, Tsukuba, Ibaraki 305-8518, Japan.",Japan,Institute of Crop Science
32348,,K,Sato,"Institute of Plant Science and Resources, Okayama University, 2-20-1 Chuo, Kurashiki, Okayama 710-0046, Japan.",Japan,Okayama University
32349,,T,Kato,"Tochigi Prefectural Agricultural Experiment Station, 1080 Kawaraya-cho, Utsunomiya, Tochigi 320-0002, Japan.",Japan,Unparsed
32350,,T,Komatsuda,"Crop Research Institute, Shandong Academy of Agricultural Sciences (SAAS), 202 Gongyebei Road, Licheng District, Ji'nan, 250100 Shandong, China.",China,Crop Research Institute
32351,,K,Namai,"Tochigi Prefectural Agricultural Experiment Station, 1080 Kawaraya-cho, Utsunomiya, Tochigi 320-0002, Japan.",Japan,Unparsed
32352,,T,Tanaka,"Research Center for Advanced Analysis, National Agriculture and Food Research Organization (NARO), 2-1-2 Kannondai, Tsukuba 305-8518, Ibaraki, Japan.",Japan,Unparsed
32353,,K,Sasaki,"Institute of Vegetable and Floriculture Science, National Agriculture and Food Research Organization (NARO), 2-1 Fujimoto, Tsukuba 305-0852, Ibaraki, Japan.",Japan,Institute of Vegetable and Floriculture Science
32354,,A,Singh,"Max Planck Institute for Biology, Tubingen, Germany.",Germany,Max Planck Institute for Biology
32355,,XX,Maurer-Alcalá,"Institute of Cell Biology, University of Bern, Bern, Switzerland.",Switzerland,University of Bern
32356,,T,Solberg,"Graduate School for Cellular and Biomedical Sciences, University of Bern, Bern, Switzerland.",Switzerland,University of Bern
32357,,L,Häußermann,"Max Planck Institute for Biology, Tubingen, Germany.",Germany,Max Planck Institute for Biology
32358,,S,Gisler,"Institute of Cell Biology, University of Bern, Bern, Switzerland.",Switzerland,University of Bern
32359,,M,Ignarski,"Institute of Cell Biology, University of Bern, Bern, Switzerland.",Switzerland,University of Bern
32360,,EC,Swart,"Max Planck Institute for Biology, Tubingen, Germany.",Germany,Max Planck Institute for Biology
32361,,M,Nowacki,"Institute of Cell Biology, University of Bern, Bern, Switzerland.",Switzerland,University of Bern
