Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
9739,,A,Bonnamour,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9740,,M,Boulesteix,"Laboratoire de Biométrie et Biologie Evolutive, UMR5558, Université Lyon 1, Université Lyon, Villeurbanne, France.",France,Université Lyon 1
9741,,N,Burlet,"Laboratoire de Biométrie et Biologie Evolutive, UMR5558, Université Lyon 1, Université Lyon, Villeurbanne, France.",France,Université Lyon 1
9742,,F,Calevro,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9743,,P,Callaerts,"Department of Human Genetics, Laboratory of Behavioral and Developmental Genetics, KU Leuven, University of Leuven, B-3000, Leuven, Belgium.",Belgium,University of Leuven
9744,,T,Chancy,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9745,,H,Charles,"ERABLE European Team, INRIA, Rhône-Alpes, France.",France,Unparsed
9746,,S,Colella,"Present Address: LSTM, Laboratoire des Symbioses Tropicales et Méditerranéennes, IRD, CIRAD, INRAE, SupAgro, Univ Montpellier, Montpellier, France.",France,Unparsed
9747,,A,Da Silva Barbosa,"INRAE, Sorbonne Université, CNRS, IRD, UPEC, Université de Paris, Institute of Ecology and Environmental Sciences of Paris, Versailles, France.",France,Sorbonne Université
9748,,E,Dell'Aglio,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9749,,A,Di Genova,"Instituto de Ciencias de la Ingeniería, Universidad de O'Higgins, Rancagua, Chile.",Chile,Universidad de O'Higgins
9750,,G,Febvay,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9751,,T,Gabaldón,"Institut Catalan de Recerca i Estudis Avançats (ICREA), Barcelona, Spain.",Spain,Institut Catalan de Recerca i Estudis Avançats (ICREA)
9752,,M,Galvão Ferrarini,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9753,,A,Gerber,"Laboratório de Bioinformática, Laboratório Nacional de Computação Científica, Petrópolis, Brazil.",Brazil,Unparsed
9754,,B,Gillet,"Institut de Génomique Fonctionnelle de Lyon (IGFL), Université de Lyon, Ecole Normale Supérieure de Lyon, CNRS UMR 5242, Lyon, France.",France,Université de Lyon
9755,,R,Hubley,"Institute for Systems Biology, Seattle, WA, USA.",USA,Institute for Systems Biology
9756,,S,Hughes,"Institut de Génomique Fonctionnelle de Lyon (IGFL), Université de Lyon, Ecole Normale Supérieure de Lyon, CNRS UMR 5242, Lyon, France.",France,Université de Lyon
9757,,E,Jacquin-Joly,"INRAE, Sorbonne Université, CNRS, IRD, UPEC, Université de Paris, Institute of Ecology and Environmental Sciences of Paris, Versailles, France.",France,Sorbonne Université
9758,,J,Maire,"Present Address: School of BioSciences, The University of Melbourne, Parkville, VIC, 3010, Australia.",Australia,The University of Melbourne
9759,,M,Marcet-Houben,"Life Sciences, Barcelona Supercomputing Centre (BSC-CNS), Barcelona, Spain.",Spain,Unparsed
9760,,F,Masson,"Present Address: Global Health Institute, School of Life Sciences, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015, Lausanne, Switzerland.",Switzerland,Present Address: Global Health Institute
9761,,C,Meslin,"INRAE, Sorbonne Université, CNRS, IRD, UPEC, Université de Paris, Institute of Ecology and Environmental Sciences of Paris, Versailles, France.",France,Sorbonne Université
9762,,N,Montagné,"INRAE, Sorbonne Université, CNRS, IRD, UPEC, Université de Paris, Institute of Ecology and Environmental Sciences of Paris, Versailles, France.",France,Sorbonne Université
9763,,A,Moya,"Foundation for the Promotion of Sanitary and Biomedical Research of Valencian Community (FISABIO), València, Spain.",Spain,Unparsed
9764,,AT,Ribeiro de Vasconcelos,"Laboratório de Bioinformática, Laboratório Nacional de Computação Científica, Petrópolis, Brazil.",Brazil,Unparsed
9765,,G,Richard,"IGEPP, INRAE, Institut Agro, Université de Rennes, Domaine de la Motte, 35653, Le Rheu, France.",France,Université de Rennes
9766,,J,Rosen,"Institute for Systems Biology, Seattle, WA, USA.",USA,Institute for Systems Biology
9767,,MF,Sagot,"ERABLE European Team, INRIA, Rhône-Alpes, France.",France,Unparsed
9768,,AFA,Smit,"Institute for Systems Biology, Seattle, WA, USA.",USA,Institute for Systems Biology
9769,,JM,Storer,"Institute for Systems Biology, Seattle, WA, USA.",USA,Institute for Systems Biology
9770,,C,Vincent-Monegat,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9771,,A,Vallier,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9772,,A,Vigneron,"Present Address: Department of Evolutionary Ecology, Institute for Organismic and Molecular Evolution, Johannes Gutenberg University, 55128, Mainz, Germany.",Germany,Johannes Gutenberg University
9773,,A,Zaidman-Rémy,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9774,,W,Zamoum,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France.",France,Unparsed
9775,,C,Vieira,"ERABLE European Team, INRIA, Rhône-Alpes, France. cristina.vieira@univ-lyon1.fr.",France,Unparsed
9776,,R,Rebollo,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France. rita.rebollo@inrae.fr.",France,Unparsed
9777,,A,Latorre,"Foundation for the Promotion of Sanitary and Biomedical Research of Valencian Community (FISABIO), València, Spain. amparo.latorre@uv.es.",Spain,Unparsed
9778,,A,Heddi,"Univ Lyon, INSA Lyon, INRAE, BF2I, UMR 203, 69621 Villeurbanne, France. abdelaziz.heddi@insa-lyon.fr.",France,Unparsed
9779,,S,Pankoke,"Biomedical Research in Endstage and Obstructive Lung Disease Hannover (BREATH), German Center for Lung Research, 30625 Hannover, Germany.",Germany,Unparsed
9780,,C,Pfarrer,"Institute for Anatomy, University of Veterinary Medicine, Foundation, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine
9781,,S,Glage,"Institution for Laboratory Animal Science, Hannover Medical School, 30625 Hannover, Germany.",Germany,Institution for Laboratory Animal Science
9782,,C,Mühlfeld,"Biomedical Research in Endstage and Obstructive Lung Disease Hannover (BREATH), German Center for Lung Research, 30625 Hannover, Germany.",Germany,Unparsed
9783,,J,Schipke,"Biomedical Research in Endstage and Obstructive Lung Disease Hannover (BREATH), German Center for Lung Research, 30625 Hannover, Germany.",Germany,Unparsed
9784,,FM,Mwatuni,"International Maize and Wheat Improvement Center (CIMMYT), P.O. Box 1041 - 00621, Nairobi, Kenya; Jomo Kenyatta University of Agriculture and Technology, P.O. Box 62000-00100, Nairobi, Kenya; Kenya Plant Health Inspectorate Service(KEPHIS), P.O. Box 49592-00100, Nairobi, Kenya. Electronic address: F.Mwatuni@cgiar.org.",Kenya,Kenya; Jomo Kenyatta University of Agriculture and Technology
9785,,AB,Nyende,"Jomo Kenyatta University of Agriculture and Technology, P.O. Box 62000-00100, Nairobi, Kenya.",Kenya,Jomo Kenyatta University of Agriculture and Technology
9786,,J,Njuguna,"Biosciences Eastern and Central Africa, International Livestock Research Institute (BecA - ILRI) Hub, P.O. Box 30709-00100, Nairobi, Kenya.",Kenya,International Livestock Research Institute (BecA - ILRI) Hub
9787,,Z,Xiong,"University of Arizona, Tucson, AZ, 85721, USA.",USA,University of Arizona
9788,,E,Machuka,"Biosciences Eastern and Central Africa, International Livestock Research Institute (BecA - ILRI) Hub, P.O. Box 30709-00100, Nairobi, Kenya.",Kenya,International Livestock Research Institute (BecA - ILRI) Hub
9789,,F,Stomeo,"Biosciences Eastern and Central Africa, International Livestock Research Institute (BecA - ILRI) Hub, P.O. Box 30709-00100, Nairobi, Kenya.",Kenya,International Livestock Research Institute (BecA - ILRI) Hub
9790,,EC,Henningsen,"Present address: Research School of Biology, The Australian National University, Canberra, ACT 2601, Australia.",Australia,The Australian National University
9791,,T,Hewitt,"Commonwealth Scientific and Industrial Research Organisation, Agriculture and Food, Canberra, ACT 2601, Australia.",Australia,Unparsed
9792,,S,Dugyala,"Department of Plant Pathology, University of Minnesota, St. Paul, MN 55108, USA.",USA,University of Minnesota
9793,,ES,Nazareno,"Department of Plant Pathology, University of Minnesota, St. Paul, MN 55108, USA.",USA,University of Minnesota
9794,,E,Gilbert,"Bayer CropScience, Creve Coeur, MO 63141, USA.",USA,Unparsed
9795,,F,Li,"eGenesis Inc., Cambridge, MA 02139, USA.",USA,Unparsed
9796,,SF,Kianian,"USDA-ARS Cereal Disease Laboratory, St. Paul, MN 55108, USA.",USA,USDA-ARS Cereal Disease Laboratory
9797,,BJ,Steffenson,"Department of Plant Pathology, University of Minnesota, St. Paul, MN 55108, USA.",USA,University of Minnesota
9798,,PN,Dodds,"Commonwealth Scientific and Industrial Research Organisation, Agriculture and Food, Canberra, ACT 2601, Australia.",Australia,Unparsed
9799,,J,Sperschneider,"Commonwealth Scientific and Industrial Research Organisation, Agriculture and Food, Canberra, ACT 2601, Australia.",Australia,Unparsed
9800,,M,Figueroa,"Commonwealth Scientific and Industrial Research Organisation, Agriculture and Food, Canberra, ACT 2601, Australia.",Australia,Unparsed
9801,,K,Yu,"Department of Agronomy, College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9802,,Y,He,"Department of Agronomy, College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9803,,Y,Li,"Department of Agronomy, College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9804,,Z,Li,"Department of Agronomy, College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9805,,J,Zhang,"Key Laboratory of Cotton and Rapeseed, Ministry of Agriculture and Rural Affairs, Institute of Industrial Crops, Jiangsu Academy of Agricultural Sciences, Nanjing 210014, China.",China,Institute of Industrial Crops
9806,,X,Wang,"Key Laboratory of Cotton and Rapeseed, Ministry of Agriculture and Rural Affairs, Institute of Industrial Crops, Jiangsu Academy of Agricultural Sciences, Nanjing 210014, China.",China,Institute of Industrial Crops
9807,,E,Tian,"Department of Agronomy, College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9808,,Y,Li,"College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9809,,L,Cai,"Center for Research and Development of Fine Chemical, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9810,,T,Ding,"College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9811,,E,Tian,"College of Agriculture, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9812,,X,Yan,"Key Laboratory of Biology and Genetic Improvement of Oil Crops, Ministry of Agriculture and Rural Affairs, Oil Crops Research Institute, Chinese Academy of Agricultural Sciences, Wuhan 430062, China.",China,Oil Crops Research Institute
9813,,X,Wang,"Institute of Industrial Crops, Jiangsu Academy of Agricultural Sciences, Key Laboratory of Cotton and Rapeseed, Ministry of Agriculture and Rural Affairs, Nanjing 210014, China.",China,Institute of Industrial Crops
9814,,J,Zhang,"Institute of Industrial Crops, Jiangsu Academy of Agricultural Sciences, Key Laboratory of Cotton and Rapeseed, Ministry of Agriculture and Rural Affairs, Nanjing 210014, China.",China,Institute of Industrial Crops
9815,,K,Yu,"Guangxi Tianyuan Biochemical Co., Ltd., Nanning 530009, China.",China,Unparsed
9816,,Z,Chen,"Center for Research and Development of Fine Chemical, Guizhou University, Guiyang 550025, China.",China,Guizhou University
9817,,B,Wu,"The Key Laboratory for Quality Improvement of Agricultural Products of Zhejiang Province, College of Agriculture and Food Science, Zhejiang Agriculture and Forestry University, Hangzhou, 311300, China.",China,Zhejiang Agriculture and Forestry University
9818,,X,Liu,"Zhejiang Provincial Key Laboratory of Horticultural Plant Integrative Biology / Laboratory of Fruit Quality Biology, Zhejiang University, Hangzhou, 310058, China.",China,Zhejiang University
9819,,K,Xu,"The Key Laboratory for Quality Improvement of Agricultural Products of Zhejiang Province, College of Agriculture and Food Science, Zhejiang Agriculture and Forestry University, Hangzhou, 311300, China. xukai@zafu.edu.cn.",China,Zhejiang Agriculture and Forestry University
9820,,B,Zhang,"Zhejiang Provincial Key Laboratory of Horticultural Plant Integrative Biology / Laboratory of Fruit Quality Biology, Zhejiang University, Hangzhou, 310058, China. bozhang@zju.edu.cn.",China,Zhejiang University
9821,,A,Fiol,"Centre for Research in Agricultural Genomics, CSIC-IRTA-UAB-UB, Campus UAB, Barcelona, Spain.",Spain,Unparsed
9822,,F,Jurado-Ruiz,"Centre for Research in Agricultural Genomics, CSIC-IRTA-UAB-UB, Campus UAB, Barcelona, Spain.",Spain,Unparsed
9823,,E,López-Girona,"The New Zealand Institute for Plant and Food Research Limited (Plant & Food Research), Private Bag 11600, Palmerston North, 4442, New Zealand.",New Zealand,The New Zealand Institute for Plant and Food Research Limited (Plant & Food Research)
9824,,MJ,Aranzana,"Institut de Recerca I Tecnologia Agroalimentàries, Barcelona, Spain. mariajose.aranzana@irta.cat.",Spain,Institut de Recerca I Tecnologia Agroalimentàries
9825,,D,Santos-Garcia,"Department of Entomology, The Hebrew University of Jerusalem, P.O. Box 12, 76100, Rehovot, Israel. diego.santos@mail.huji.ac.il.",Israel,The Hebrew University of Jerusalem
9826,,N,Mestre-Rincon,"Department of Entomology, The Hebrew University of Jerusalem, P.O. Box 12, 76100, Rehovot, Israel.",Israel,The Hebrew University of Jerusalem
9827,,E,Zchori-Fein,"Department of Entomology, Newe-Ya'ar Research Center, ARO, Ramat-Yishai, Israel.",Israel,Unparsed
9828,,S,Morin,"Department of Entomology, The Hebrew University of Jerusalem, P.O. Box 12, 76100, Rehovot, Israel.",Israel,The Hebrew University of Jerusalem
9829,,P,Nibbering,"Department of Forest Genetics and Plant Physiology, Umeå Plant Science Centre, Swedish University of Agricultural Sciences, Umeå, Sweden.",Sweden,Swedish University of Agricultural Sciences
9830,,BL,Petersen,"Department of Plant and Environmental Sciences, University of Copenhagen, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
9831,,MS,Motawia,"Department of Plant and Environmental Sciences, University of Copenhagen, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
9832,,B,Jørgensen,"Department of Plant and Environmental Sciences, University of Copenhagen, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
9833,,P,Ulvskov,"Department of Plant and Environmental Sciences, University of Copenhagen, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
9834,,T,Niittylä,"Department of Forest Genetics and Plant Physiology, Umeå Plant Science Centre, Swedish University of Agricultural Sciences, Umeå, Sweden totte.niittyla@slu.se.",Sweden totte,Swedish University of Agricultural Sciences
9835,,NP,Kieu,"Department of Plant Protection Biology, Swedish University of Agricultural Sciences, Alnarp, Sweden.",Sweden,Swedish University of Agricultural Sciences
9836,,M,Lenman,"Department of Plant Protection Biology, Swedish University of Agricultural Sciences, Alnarp, Sweden.",Sweden,Swedish University of Agricultural Sciences
9837,,ES,Wang,"Department of Plant Protection Biology, Swedish University of Agricultural Sciences, Alnarp, Sweden.",Sweden,Swedish University of Agricultural Sciences
9838,,BL,Petersen,"Department of Plant and Environmental Sciences, University of Copenhagen, Thorvaldsen's vej 40, 1871, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
9839,,E,Andreasson,"Department of Plant Protection Biology, Swedish University of Agricultural Sciences, Alnarp, Sweden. erik.andreasson@slu.se.",Sweden,Swedish University of Agricultural Sciences
9840,,AM,Pickrum,"Department of Microbiology and Immunology, Medical College of Wisconsingrid.30760.32, Milwaukee, Wisconsin, USA.",USA,Medical College of Wisconsingrid.30760.32
9841,,MO,Riegert,"Department of Microbiology and Immunology, Medical College of Wisconsingrid.30760.32, Milwaukee, Wisconsin, USA.",USA,Medical College of Wisconsingrid.30760.32
9842,,C,Wells,"Department of Cell Biology, Neurobiology and Anatomy, Medical College of Wisconsingrid.30760.32, Milwaukee, Wisconsin, USA.",USA,Medical College of Wisconsingrid.30760.32
9843,,K,Brockman,"Department of Microbiology and Immunology, Medical College of Wisconsingrid.30760.32, Milwaukee, Wisconsin, USA.",USA,Medical College of Wisconsingrid.30760.32
9844,,DW,Frank,"Department of Microbiology and Immunology, Medical College of Wisconsingrid.30760.32, Milwaukee, Wisconsin, USA.",USA,Medical College of Wisconsingrid.30760.32
9845,,A,Yesaya,"Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Gene Editing Technologies (Hainan), Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, 518120, Shenzhen, China.",China,Agricultural Genomics Institute at Shenzhen
9846,,L,Zhang,"Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Gene Editing Technologies (Hainan), Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, 518120, Shenzhen, China.",China,Agricultural Genomics Institute at Shenzhen
9847,,C,Wu,"Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Gene Editing Technologies (Hainan), Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, 518120, Shenzhen, China.",China,Agricultural Genomics Institute at Shenzhen
9848,,Y,Fu,"State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, Guangxi University, 530005, Nanning, China.",China,Guangxi University
9849,,J,Zhang,"Sanya Nanfan Research Institute and College of Tropical Crops, Hainan University, Sanya, 572025, China.",China,Hainan University
9850,,J,An,"Plant Protection Institute, Hebei Academy of Agriculture and Forestry Sciences, Key Laboratory of Integrated Pest Management on Crops in Northern Region of North China, Ministry of Agriculture and Rural Affairs, IPM Innovation Canter of Hebei Province, International Science and Technology Joint Research Canter on IPM of Hebei Province, Baoding, China.",China,Plant Protection Institute
9851,,Y,Xiao,"Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Gene Editing Technologies (Hainan), Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, 518120, Shenzhen, China. xiaoyutao@caas.cn.",China,Agricultural Genomics Institute at Shenzhen
9852,,Q,Xu,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
9853,,L,Wu,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
9854,,Z,Luo,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
9855,,M,Zhang,"Key Laboratory of Plant Molecular Physiology, Institute of Botany, Chinese Academy of Sciences, Nanxincun 20, Fragrant Hill, Beijing, 100093, China.",China,Institute of Botany
9856,,J,Lai,"State Key Laboratory of Plant Physiology and Biochemistry and National Maize Improvement Center, Department of Plant Genetics and Breeding, China Agricultural University, Beijing, 100094, China.",China,China Agricultural University
9857,,L,Li,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
9858,,NM,Springer,"Department of Plant and Microbial Biology, University of Minnesota, St. Paul, MN, 55108, USA.",USA,University of Minnesota
9859,,Q,Li,"Hubei Hongshan Laboratory, Wuhan, 430070, China. qingli@mail.hzau.edu.cn.",China,Hubei Hongshan Laboratory
9860,,D,Gabbia,"Department of Pharmaceutical and Pharmacological Sciences, University of Padova, 351131 Padova, Italy.",Italy,University of Padova
9861,,S,De Martin,"Department of Pharmaceutical and Pharmacological Sciences, University of Padova, 351131 Padova, Italy.",Italy,University of Padova
9862,,TK,Ghosh,"Department of Crop Botany, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9863,,NH,Tompa,"Department of Crop Botany, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9864,,MM,Rahman,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, Texas, United States.",United States,Texas Tech University
9865,,M,Mohi-Ud-Din,"Department of Crop Botany, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9866,,SMZ,Al-Meraj,"Department of Crop Botany, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9867,,MS,Biswas,"Department of Horticulture, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9868,,MG,Mostofa,"Department of Biochemistry and Molecular Biology, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9869,,MG,Mostofa,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, TX 79409, USA.",USA,Texas Tech University
9870,,CV,Ha,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, TX 79409, USA.",USA,Texas Tech University
9871,,MM,Rahman,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, TX 79409, USA.",USA,Texas Tech University
9872,,KH,Nguyen,"National Key Laboratory for Plant Cell Biotechnology, Agricultural Genetics Institute, Vietnam Academy of Agricultural Science, Hanoi 100000, Vietnam.",Vietnam,Agricultural Genetics Institute
9873,,SS,Keya,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, TX 79409, USA.",USA,Texas Tech University
9874,,Y,Watanabe,"Bioproductivity Informatics Research Team, RIKEN Center for Sustainable Resource Science, Yokohama 230-0045, Japan.",Japan,RIKEN Center for Sustainable Resource Science
9875,,M,Itouga,"Synthetic Genomics Research Group, RIKEN Center for Sustainable Resource Science, Yokohama 230-0045, Japan.",Japan,RIKEN Center for Sustainable Resource Science
9876,,A,Hashem,"Botany and Microbiology Department, College of Science, King Saud University, P.O. Box 2460, Riyadh 11451, Saudi Arabia.",Saudi Arabia,King Saud University
9877,,EF,Abd Allah,"Plant Production Department, College of Food and Agricultural Sciences, King Saud University, P.O. Box 2460, Riyadh 11451, Saudi Arabia.",Saudi Arabia,King Saud University
9878,,M,Fujita,"Laboratory of Plant Stress Responses, Department of Applied Biological Science, Faculty of Agriculture, Kagawa University, Takamatsu 761-0795, Kagawa, Japan.",Japan,Kagawa University
9879,,LP,Tran,"Institute of Research and Development, Duy Tan University, Da Nang 550000, Vietnam.",Vietnam,Duy Tan University
9880,,MM,Hossain,"Department of Plant Pathology, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, 1706, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9881,,F,Sultana,"College of Agricultural Sciences, International University of Business Agriculture and Technology, Dhaka, 1230, Bangladesh.",Bangladesh,International University of Business Agriculture and Technology
9882,,S,Khan,"Department of Agriculture, Faculty of Science, Noakhali Science and Technology University, Noakhali, 3814, Bangladesh.",Bangladesh,Noakhali Science and Technology University
9883,,J,Nayeema,"Department of Plant Pathology, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, 1706, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9884,,M,Mostafa,"Department of Plant Pathology, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, 1706, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9885,,H,Ferdus,"Department of Plant Pathology, Bangabandhu Sheikh Mujibur Rahman Agricultural University, Gazipur, 1706, Bangladesh.",Bangladesh,Bangabandhu Sheikh Mujibur Rahman Agricultural University
9886,,LP,Tran,"Institute of Genomics for Crop Abiotic Stress Tolerance, Department of Plant and Soil Science, Texas Tech University, Lubbock, TX, 79409, USA. son.tran@ttu.edu.",USA,Texas Tech University
9887,,MG,Mostofa,"Department of Biochemistry and Molecular Biology, Michigan State University, East Lansing, MI, 48824, USA. mostofam@msu.edu.",USA,Michigan State University
9888,,UD,Fotso Techeu,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9889,,PM,Kaktcham,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9890,,HK,Momo,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9891,,EM,Foko Kouam,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9892,,L,Tchamani Piame,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9893,,RJ,Ngouenam,"Research Unit of Biochemistry of Medicinal Plant, Food Science and Nutrition (URBPMAN), Department of Biochemistry, Faculty of Science, University of Dschang, P.O. Box 67, Dschang, Cameroon.",Cameroon,University of Dschang
9894,,F,Zambou Ngoufack,"Faculty of Medicine and Pharmaceutical Science, P.O. Box 67, Dschang, Cameroon.",Cameroon,Unparsed
9895,,K,Little,"The Wellcome‑Wolfson Institute for Experimental Medicine, School of Medicine, Dentistry & Biomedical Science, Queen's University Belfast, Belfast, Northern Ireland, UK.",UK,Queen's University Belfast
9896,,A,Singh,"The Wellcome‑Wolfson Institute for Experimental Medicine, School of Medicine, Dentistry & Biomedical Science, Queen's University Belfast, Belfast, Northern Ireland, UK.",UK,Queen's University Belfast
9897,,A,Del Marco,"Instituto de Investigacion e Innovacion en Ciencias Biomedicas de la Provincia de Cadiz (INIBICA), Cadiz, Spain.",Spain,Instituto de Investigacion e Innovacion en Ciencias Biomedicas de la Provincia de Cadiz (INIBICA)
9898,,M,Llorián-Salvador,"Diabetes and Metabolism Research Unit, Vall d'Hebron Institut de Recerca (VHIR), Vall d'Hebron University Hospital, Barcelona, Spain.",Spain,Vall d'Hebron University Hospital
9899,,M,Vargas-Soria,"Instituto de Investigacion e Innovacion en Ciencias Biomedicas de la Provincia de Cadiz (INIBICA), Cadiz, Spain.",Spain,Instituto de Investigacion e Innovacion en Ciencias Biomedicas de la Provincia de Cadiz (INIBICA)
9900,,M,Turch-Anguera,"Centro de Investigación en Red en Enfermedades Neurodegenerativas (CIBERNED - ISCII), Madrid, Spain.",Spain,Unparsed
9901,,M,Solé,"Centro de Investigación en Red en Enfermedades Neurodegenerativas (CIBERNED - ISCII), Madrid, Spain.",Spain,Unparsed
9902,,N,Bakker,"Ocular Angiogenesis Group, Department of Ophthalmology, Amsterdam UMC location University of Amsterdam, Amsterdam, the Netherlands.",the Netherlands,Amsterdam UMC location University of Amsterdam
